Tair,Lin,Sin,wind,p,q,rainfall,snowfall,t_span
3.93764648437502,288.863067626953,270.199798583984,11.2839770853267,87547.4375,0.00529802094164663,0.000823516845703125,4.119873046875e-06,2014-10-06 13:00:00
2.66396484375002,327.755828857422,75.4521560668945,13.3877993351755,87552.9375,0.00517649097113385,0.142338409423828,-9.1552734375e-07,2014-10-06 14:00:00
2.44423828125002,321.864990234375,59.744026184082,12.0292115500372,87526.5625,0.00517446333522716,0.0799857330322266,5.2642822265625004e-06,2014-10-06 15:00:00
1.47622070312502,321.042236328125,22.1563892364502,12.3763496374925,87493,0.00482016244115357,0.0610633850097656,0.000766754150390625,2014-10-06 16:00:00
0.790917968750023,317.01611328125,4.12750005722046,12.0411417349769,87499.3125,0.00457119531722418,0.0549000549316406,0.00763320922851562,2014-10-06 17:00:00
-0.505224609374977,309.012786865234,-0.0211111102253199,12.409808722356,87496.0625,0.00407936626201599,0.00530319213867188,0.0283415222167969,2014-10-06 18:00:00
-0.609960937499977,301.788055419922,0,12.7350590419454,87496,0.00396600873242391,0.000444488525390625,0.0266166687011719,2014-10-06 19:00:00
-0.806249999999977,298.832489013672,0,12.7220174201466,87476.8125,0.00387642020290059,8.7890625e-05,0.023682861328125,2014-10-06 20:00:00
-0.916845703124977,298.352233886719,0,11.2415747755102,87477.4375,0.00390249980916912,9.33837890625e-05,0.0226483154296875,2014-10-06 21:00:00
-0.913183593749977,303.383331298828,0,10.9233186864443,87458.1875,0.00390514683866959,0.00034515380859375,0.043243103027343806,2014-10-06 22:00:00
-1.51035156249998,301.611114501953,0,12.487082385135,87402.5,0.00365786478265221,0.0003955078125,0.0435791015625,2014-10-06 23:00:00
-1.73984374999998,290,0,13.2232892823053,87398.5,0.00353158528847576,0.00011260986328125,0.0302719116210938,2014-10-07 00:00:00
-1.59824218749998,291.136108398438,0,12.1173614846919,87388.5,0.00358188364824829,-1.6021728515625e-05,0.0305982971191406,2014-10-07 01:00:00
-1.53085937499998,286.816101074219,0,12.4901472499486,87307.0625,0.00353393976861189,0.000141448974609375,0.022109527587890598,2014-10-07 02:00:00
-1.64755859374998,272.820007324219,0,12.4643398253133,87265.875,0.00344120327560341,-0.0001190185546875,0.0173638916015625,2014-10-07 03:00:00
-1.92832031249998,256.691680908203,0,12.9145275906878,87218.6875,0.00339545749891289,2.2430419921875e-05,0.0112037658691406,2014-10-07 04:00:00
-2.26181640624998,234.249450683594,0,12.9761408758905,87161.875,0.00335003562463186,-0.00013824462890625,0.0163595581054688,2014-10-07 05:00:00
-2.51621093749998,242.738891601562,0.01534722186625,12.547903754694,87103.8125,0.00328784173668777,0.00012039184570312501,0.0175090026855469,2014-10-07 06:00:00
-2.52426757812498,227.048889160156,41.2649993896484,12.4887147878733,87034.3125,0.00327698824936176,-3.1585693359375e-05,0.0103550720214844,2014-10-07 07:00:00
-2.33261718749998,227.928894042969,133.740341186523,13.2531263646095,86967.4375,0.00332741220607239,0.00015289306640625,0.0169931030273438,2014-10-07 08:00:00
-2.01474609374998,235.915557861328,219.470138549805,13.2650531019311,86887.6875,0.0033699329085369,-9.063720703125e-05,0.0216806030273438,2014-10-07 09:00:00
-1.52744140624998,229.94221496582,304.118743896484,13.3121910661603,86820.375,0.00343563980035435,-9.1552734375e-07,0.012001647949218801,2014-10-07 10:00:00
-1.05551757812498,232.479995727539,345.375274658203,12.8508141255678,86744.1875,0.00353678006831798,9.1552734375e-07,0.00707977294921875,2014-10-07 11:00:00
-0.921728515624977,224.778884887695,380.446929931641,14.4382351798081,86519.5625,0.00366742666450724,0.0,0.0155401611328125,2014-10-07 12:00:00
-0.641699218749977,226.645553588867,350.389862060547,12.878841855897,86426.8125,0.00377944423482038,7.781982421875e-06,0.00436111450195312,2014-10-07 13:00:00
-0.683935546874977,231.6552734375,280.975708007812,13.5406597546565,86301.25,0.00366386080331513,3.11279296875e-05,0.0108453369140625,2014-10-07 14:00:00
-0.705908203124977,219.671951293945,205.437225341797,13.2233640256253,86201.625,0.00363499984934696,4.57763671875e-07,0.00208511352539062,2014-10-07 15:00:00
-0.832128906249977,217.42333984375,101.675834655762,13.7888537145468,86113.125,0.00365468093440628,9.1552734375e-07,4.302978515625e-05,2014-10-07 16:00:00
-1.00131835937498,229.198608398438,14.2436113357544,12.3447469669782,86052,0.00371558234033379,-4.57763671875e-07,0.000596466064453125,2014-10-07 17:00:00
-0.727148437499977,256.503601074219,0.0352777764201164,13.1737887417363,85931.125,0.00364208130654555,0.0,0.0016204833984375,2014-10-07 18:00:00
-0.729833984374977,261.610565185547,0,12.0642773685841,85846.5,0.00357872803668925,4.57763671875e-06,0.0054217529296875,2014-10-07 19:00:00
-0.697607421874977,277.827209472656,0,11.8703505861093,85735.25,0.00354751235854047,3.662109375e-05,0.00405029296875,2014-10-07 20:00:00
-0.839697265624977,260.568054199219,0,12.7974630132685,85556.3125,0.00345769179273132,4.57763671875e-05,0.00029754638671875,2014-10-07 21:00:00
-0.996679687499977,252.516937255859,0,12.3774751708579,85427.75,0.00343886521764611,1.64794921875e-05,-8.056640625e-05,2014-10-07 22:00:00
-0.894384765624977,252.808609008789,0,12.8684486031723,85312.3125,0.00346229109097736,1.8310546875e-06,0.0001373291015625,2014-10-07 23:00:00
-0.636083984374977,245.065826416016,0,12.6006470229007,85211.9375,0.00350439330017819,0.0,-8.23974609375e-05,2014-10-08 00:00:00
-0.390478515624977,254.921112060547,0,11.3842155646809,85172.75,0.0037200935552671,0.0,0.0068719482421875,2014-10-08 01:00:00
0.152490234375023,277.026123046875,0,9.55768250103272,85124.3125,0.0038001514801441,1.0986328125e-05,9.8876953125e-05,2014-10-08 02:00:00
-0.481542968749977,284.446105957031,0,8.853917564943,85118.3125,0.00409078470014913,5.4931640625e-06,0.0999444580078125,2014-10-08 03:00:00
-0.722998046874977,298.202209472656,0,7.1288418089883,85123.625,0.00411592407561782,5.126953125e-05,0.034295654296875,2014-10-08 04:00:00
-0.764257812499977,305.068878173828,-0.0141666671261191,7.35488781008203,85112.875,0.00417875780300912,1.28173828125e-05,0.0163714599609375,2014-10-08 05:00:00
-0.806982421874977,307.924438476562,-0.025000000372529,7.03773773603595,85140.9375,0.00417631815301714,0.0,0.0200811767578125,2014-10-08 06:00:00
-0.542578124999977,307.591125488281,21.9272212982178,7.93602087028863,85157.9375,0.00422241241144161,1.8310546875e-06,0.021983642578125,2014-10-08 07:00:00
-0.385351562499977,306.831115722656,75.8036117553711,7.04296320604328,85164.75,0.00422009482898489,5.4931640625e-06,0.015516357421875,2014-10-08 08:00:00
0.154687500000023,307.831115722656,125.696113586426,7.81879431983108,85188.875,0.00437173407292198,3.662109375e-06,0.02052978515625,2014-10-08 09:00:00
0.842675781250023,290.160003662109,224.174438476562,7.03579539673328,85223.5625,0.00454600489227443,0.0018768310546875,0.06481201171875,2014-10-08 10:00:00
1.14394531250002,307.395568847656,206.680282592773,6.90694664686489,85229.75,0.00471197549411441,0.0307342529296875,0.027769775390625,2014-10-08 11:00:00
0.787255859375023,295.936401367188,162.967361450195,5.31735992318966,85104.9375,0.00470426476554657,0.179064331054688,0.39882110595703096,2014-10-08 12:00:00
0.702783203125023,291.285827636719,167.312149047852,4.19045588112447,85153.5,0.0046041226951422,0.0654519653320312,0.403200073242188,2014-10-08 13:00:00
0.758447265625023,287.363342285156,169.76513671875,3.22414215873772,85210.875,0.0046194504261671,0.0296328735351562,0.191959533691406,2014-10-08 14:00:00
0.632226562500023,281.012786865234,127.632293701172,3.67735634138863,85289.6875,0.00464795239572139,0.0298434448242188,0.046789855957031196,2014-10-08 15:00:00
1.65053710937502,296.645568847656,53.0473594665527,6.15301832636816,85376.1875,0.00453588918800816,0.049555664062500004,0.117836608886719,2014-10-08 16:00:00
0.690332031250023,270.2197265625,6.86625003814697,2.92328357624026,85484.6875,0.00427956729485069,0.00123870849609375,-6.40869140625e-06,2014-10-08 17:00:00
-0.305273437499977,252.061386108398,0,1.77065754001564,85529.3125,0.00395591061555758,4.0740966796875e-05,2.2430419921875e-05,2014-10-08 18:00:00
-1.63950195312498,216.237777709961,0,3.17611211071304,85566,0.00378610556548206,-0.00018951416015625,-1.46484375e-05,2014-10-08 19:00:00
-1.32285156249998,229.098327636719,0,3.73143234718079,85600.375,0.00400596074370005,6.866455078125e-05,0.00101715087890625,2014-10-08 20:00:00
-0.516943359374977,296.710266113281,0,4.26304345672681,85616.375,0.00421104306402028,-7.415771484375e-05,0.0107217407226562,2014-10-08 21:00:00
-0.270117187499977,292.869995117188,0,4.79840440270963,85599.375,0.00425478662663779,0.00016387939453125,0.0101522827148438,2014-10-08 22:00:00
-0.277441406249977,298.26416015625,0,5.853541394069,85596.625,0.00426095763030199,2.74658203125e-06,0.009709167480468751,2014-10-08 23:00:00
-0.267187499999977,309.453338623047,0,6.0908351789502,85566.75,0.00426987732445607,9.1552734375e-07,0.014241027832031199,2014-10-09 00:00:00
-0.536718749999977,307.601654052734,0,7.46832679456434,85498.125,0.0041605105519038,3.662109375e-06,0.019332275390625,2014-10-09 01:00:00
-0.522314453124977,305.510559082031,0,8.50467155564347,85421,0.00423987242227661,-0.000157470703125,0.0257501220703125,2014-10-09 02:00:00
-0.0330566406249773,295.898345947266,0,8.48655856393599,85343.0625,0.00429007967279257,-5.4931640625e-06,0.047801513671875004,2014-10-09 03:00:00
-0.104345703124977,285.339996337891,0,8.43208029718806,85301.8125,0.0042536149602174,-2.1057128906250002e-05,0.386582336425781,2014-10-09 04:00:00
